u,g,r,i,z,redshift,alpha,delta
17.58251,17.44496,17.36591,17.23464,17.32438,1.451035,232.006917765716,35.8880122592996
19.03954,17.83057,17.30989,17.13742,17.05074,-0.0001568419,219.229257587048,0.210589595892574
21.94721,19.55519,18.05341,17.50858,17.18571,0.2793132,122.449501128971,25.8005694608679
20.05491,18.77674,18.45397,18.35336,18.2928,-0.0003231635,247.294192617719,13.5944802467984
26.01931,22.73321,20.93134,19.82536,19.62052,0.6739962,177.525475152013,36.2531183275931
24.86287,22.33826,22.15641,21.75588,21.72648,1.04995,25.7541212001829,19.6330119151679
19.09,17.84279,17.20173,16.80564,16.55974,0.1028656,167.752204930476,5.98605634262152
21.39366,20.93335,20.90565,20.77534,20.64384,2.148631,217.094986722987,17.0623329040926
22.02706,21.92009,21.73676,21.38685,21.71869,1.509155,248.527101865378,34.2945577516699
26.44927,23.05311,21.94139,20.62259,19.92115,1.260227,5.36482971767833,-4.17427105132844
19.25367,19.1711,18.89998,18.92896,19.04886,1.280724,194.812125725649,49.5152198120973
20.68416,20.25711,19.29935,18.83242,18.38354,0.3854271,164.219340955768,40.9622573727268
21.74109,21.37925,21.05829,21.02663,21.03187,-0.0007447146,206.22006504899,59.0271853396661
18.57227,18.41043,18.25392,18.08144,18.09109,0.2325358,235.473318227554,35.5190085678006
22.74049,19.79708,18.30123,17.16988,16.56144,0.0001735356,47.6109655678472,-0.760511253736208
23.98999,21.68626,21.54029,21.50122,21.0882,-0.0004772414,359.343332517611,-6.73060292941866
25.92174,23.22738,21.75614,19.86926,19.33899,5.608461e-05,337.109985811163,10.606945354984
19.33688,19.19408,18.95941,18.95141,19.05555,1.154792,215.062396661771,46.3780491760363
22.02644,22.00666,21.84851,21.69757,20.80163,2.583735,356.779310843453,26.4082444399787
19.55308,18.07857,17.42174,17.16068,17.03155,2.412626e-06,49.7475499427691,17.8392832023174
19.17962,17.29376,16.3038,15.73421,15.34596,0.09456869,209.425240495547,40.6585864954516
23.24249,22.63365,20.67394,19.46151,18.96505,0.5923688,140.133324822415,40.1054835500779
21.93636,20.68819,20.32375,20.23503,20.38652,-9.347217e-05,45.0496959520867,35.0502347696859
19.0954,17.81773,17.25816,17.02979,16.92854,-0.0008563214,222.567010386168,21.3586307444892
25.10468,22.93311,21.32215,20.24102,19.56239,0.0001303876,260.437382680673,36.6690091412548
23.63382,23.09562,20.95072,19.80628,19.45013,0.6468313,239.669384550204,28.2078309741454
22.211,19.45647,18.01158,17.36752,17.00738,0.2988776,139.119034669575,-0.594668298952786
25.98619,22.71449,20.47671,19.2572,19.10295,0.6061942,131.564354790784,8.10870231808697
23.19654,21.49196,19.88032,19.06189,18.5063,0.4775286,204.25599527338,1.17851209090264
22.22874,21.33312,20.55084,19.7872,19.11596,0.6447952,203.087629222159,34.0664076796427
25.65561,23.80212,21.84603,20.83191,19.8344,0.838676,212.7128839069,48.7547412127498
22.16148,21.39137,20.26238,19.53997,19.17821,0.4657793,135.492076095258,56.8039655693928
24.54886,23.24365,21.48022,20.65103,19.89801,0.5535741,170.914193097529,49.5007336556733
22.93825,23.15019,21.2135,19.90353,19.55607,0.6447576,148.326718101801,38.8441008796135
21.79465,21.17563,20.43088,19.81543,19.50456,0.4198903,221.768755318984,40.1226741653058
22.43024,21.51749,20.12229,19.33292,19.21446,0.5357867,137.017785147378,14.7660530626283
24.3455,21.42504,20.88702,20.63924,20.56416,-0.000380546,127.513510571378,39.2774923452333
19.79437,18.22718,17.24516,16.79088,16.46691,0.1497511,226.108586433006,47.0085735797152
20.17048,19.09999,18.74806,18.55675,18.50133,-0.000823412,354.345494088686,33.7105829692875
19.93018,19.41384,19.42525,19.50025,19.53493,-0.0001119046,20.8893382152811,0.86057059663476
22.07397,21.53818,21.36767,21.50188,21.24319,2.740585,152.555482853149,20.6956336983049
20.32077,18.65531,17.61934,17.21221,16.84875,0.1369465,214.812002648957,19.6270225386614
21.88495,19.54934,18.56002,18.19739,17.99092,-5.257916e-05,42.1352309307921,0.299030308472143
23.7247,20.67411,18.97511,17.51244,16.71162,0.0002038298,148.725229131103,30.1732790735524
25.69636,22.42311,20.46683,19.38454,18.76862,0.5487718,228.503547633943,12.3485137915202
19.23288,19.03034,18.81482,18.86843,18.62784,0.851805,147.529331244212,42.1966648339224
25.9801,23.12519,21.88399,20.63156,19.88371,1.427444,16.0090634309081,-0.77220455840865
21.28495,20.88501,20.81929,20.79909,20.32152,2.162262,206.910746926963,5.77741940122751
19.96979,19.61613,19.82401,20.07166,19.98791,5.08537e-05,162.26266613531,3.47758167231039
19.06659,18.19909,17.92267,17.84608,17.81781,-0.0008523738,157.377926794705,38.9672800960623
22.458,20.92191,19.66106,19.10987,18.60567,0.3584432,113.011231711386,46.4931701789792
17.39672,17.55932,17.42322,17.06587,16.8769,0.000261734,229.7748638337,50.1174729459951
21.23942,20.84877,20.50726,20.35252,20.26353,0.8247067,125.227659365317,30.9932344354049
18.35061,17.36478,17.06114,16.92427,16.85657,-0.0001036123,131.537081339397,54.287293074852
25.88299,22.18465,20.69507,18.81054,17.77934,-1.519651e-05,220.914065960819,1.56205778033793
20.21486,19.01574,18.5014,18.27745,18.24872,-0.0004255823,4.32128916986179,-9.70097734825238
22.53831,22.46408,21.73486,21.05073,20.63486,0.8296881,148.601472167172,17.6808953024195
22.26474,21.25993,20.95045,21.0471,20.71869,2.56724,29.4386761534744,-0.715206477628466
19.97056,19.94958,19.60611,19.56197,19.46556,1.334489,183.593600138361,62.5278444092181
22.34676,20.32615,18.75736,18.13324,17.75882,0.2919224,128.722399094549,33.9244743984522
19.33401,18.35028,18.06738,17.96173,17.9889,0.000900968,187.668607956615,4.3292614759339
25.60674,22.37996,20.61193,19.6762,19.20335,0.4711293,205.469421036873,7.07466861158043
23.03047,20.63824,20.38033,20.09571,19.94382,3.218856,213.630291495212,25.7696084039689
17.04426,15.36798,14.57764,14.12879,13.78005,0.04865062,169.503104043894,53.4410640573114
26.52018,22.22676,20.09794,19.22769,18.98444,0.5157263,194.9970044604,67.5479751933758
22.85575,21.47972,19.58635,18.75631,18.34977,0.4536946,242.786011867139,31.2901607357956
17.25147,16.06676,15.64,15.47334,15.39846,-0.0002433961,38.0300446578847,26.7992626216524
21.91472,21.75451,21.71595,21.69206,21.68626,1.452096,147.48716476791,53.558861458761
16.22886,14.39306,13.58002,13.17711,12.86088,0.02058409,179.640110586342,-2.13566980378298
22.62688,21.93652,21.18136,20.66582,20.25356,0.0,148.480897310857,35.8609448383923
24.492,21.88002,20.74075,20.57602,20.2011,5.777483e-05,331.078959981668,20.3081282127499
22.55887,21.3021,21.23858,21.10856,20.78768,5.892681e-05,188.796950743149,7.58246195923203
20.31572,18.67139,17.58522,17.10829,16.74592,0.2010179,129.410366906823,33.8953739208228
21.67613,19.89831,19.50544,19.16643,19.35727,0.0001497325,115.694816235192,14.6078777753611
24.95998,21.10732,20.47418,20.26917,20.1648,-0.0007559779,338.355517873008,2.59471594647109
18.12741,17.0871,16.69504,16.40815,16.29994,0.06911991,130.907121770342,47.2525070596535
19.92466,19.88419,19.84526,19.57543,19.49794,1.856525,19.0031336892267,2.2082464063779
20.40448,18.52633,17.52491,17.07918,16.73155,0.09577919,131.211555411869,3.21806466855808
20.94007,20.60857,20.68596,20.56493,21.04126,1.566276,233.677799489472,57.7966128395697
22.70298,21.86833,21.13038,20.77917,20.58015,0.9940807,215.114613701929,53.0818157762061
22.64677,20.74201,19.10096,18.3909,17.98737,0.4714748,201.43728464931,28.7111790225835
22.69333,22.19456,20.75208,19.80086,19.49751,0.5923667,130.244612693358,15.8750302537849
20.68505,18.95015,17.79052,17.34043,17.02895,0.203727,118.640777373952,53.2619442028889
21.93409,19.33761,17.90336,17.16873,16.73892,7.950595e-05,110.812418384285,0.581081005785984
22.95465,21.60535,19.90316,19.00568,18.62522,0.5062257,246.556831305653,40.0090354335182
22.1059,21.56083,21.38203,21.44408,20.76925,2.579204,13.9664765502092,2.61375722484695
20.38432,19.25545,18.68724,18.44973,18.34357,-0.0003155956,51.1718673042166,17.4365987772541
19.37671,18.4452,18.11687,17.9839,17.91755,0.0003122045,4.72822471572147,-10.0305528924232
20.43383,20.34324,20.44563,20.30379,20.21403,2.020435,219.539722825007,44.4601359254759
22.77305,21.76418,21.62192,21.6736,21.60386,1.425244,206.405676520642,0.205980920306208
18.75792,17.70482,17.37137,17.25204,17.21126,-0.0002985639,160.979122181751,30.7839410672367
25.66658,23.49398,21.89841,20.5991,19.77697,-8.804096e-05,345.6233698478,26.181875930114
18.36718,18.31438,18.30442,18.08718,18.08668,1.742598,163.795937908929,40.3938965825451
21.43187,21.11248,20.96458,20.72862,20.6274,1.548747,23.0826879859177,-0.705969120726831
23.9163,23.46031,21.90302,20.84892,19.93708,0.6386821,158.463320527737,39.5735731145006
24.71855,22.94982,21.7461,20.60661,19.87905,0.6030661,196.798100109958,46.6592163946939
27.03757,23.83266,21.75584,20.37154,19.7482,0.7697998,345.352898691863,21.2332355252161
18.49468,18.2725,18.10045,18.17356,18.32525,1.193998,218.088933269327,29.3460407742641
23.65814,20.65742,19.28806,17.83255,17.03635,0.0001163716,165.128316931582,19.9382494367754
26.31409,22.31999,20.54987,19.63109,19.10201,0.5059405,225.927552144906,35.5446589724192
23.70504,23.33864,21.00888,19.29017,18.44065,0.00030741,92.002279037575,1.24392039703003
25.89212,20.75887,19.00674,18.43303,18.14512,0.3569938,194.224367120608,46.7261213461726
22.30063,21.86201,21.702,21.67166,20.9203,1.497447,318.090248105453,1.4318659615783
23.20692,21.87084,20.27725,19.35345,18.73872,0.5077124,147.658855139309,50.686296348569
22.49097,22.91513,23.08439,22.6661,21.50795,0.95455,129.69094049057,24.4302670590766
23.64872,20.71044,19.0002,18.31813,18.01619,0.3871102,212.587794489796,44.1577990075334
25.8382,22.67138,20.66561,19.76557,19.2177,0.5003878,189.448856314107,3.16200761803937
20.1552,18.61188,17.80828,17.42518,17.1518,0.04105186,161.862977120846,3.10064509891556
24.19243,21.32311,19.4854,18.85595,18.37722,0.3898693,156.724509240655,58.7826916983355
20.56553,18.53361,17.60527,17.17593,16.78172,0.0899024,162.408080022633,15.536388101695
20.96218,19.98587,19.84334,19.83213,19.68461,2.577111,132.153310341561,52.4566546115104
19.62086,17.02772,15.95736,15.56482,15.37896,-7.38523e-05,347.914438848584,0.753647564995627
22.06467,22.30807,21.29869,20.63661,19.88078,0.7248268,145.093669439594,54.8644340336387
25.65003,21.74629,20.10134,19.31798,19.04422,0.4111166,214.068639559946,-2.02462065987235
21.19251,20.39103,20.18885,20.10538,20.33707,-0.0003700151,4.45206794255014,-9.73452228978467
24.76496,21.46568,20.91645,20.64983,20.45508,4.524001e-05,127.038800911022,47.7426104382253
21.84618,21.4596,21.04446,20.95245,20.65931,2.466509,345.826922498889,11.3306526176442
15.2654,13.78961,13.04331,12.65683,12.36843,0.02142312,180.595666888876,4.32982158704383
20.24486,19.97911,19.49636,19.01106,19.00073,0.2060784,12.3471623530158,-0.174384479512221
24.03413,20.36317,18.64301,18.03197,17.68073,0.3335092,244.928429149938,11.375174684879
21.74647,21.68315,21.43875,20.70461,20.46034,1.80214,331.146667331016,23.3152574711395
20.44628,18.45107,17.32343,16.83078,16.43396,0.1579545,238.374382027727,26.0279639171385
19.75141,19.46731,19.30259,19.2327,19.03361,2.1522,354.963360373913,22.0013660674999
22.60236,20.28471,18.55089,17.91983,17.5211,0.3264734,242.36837261509,25.9448590496166
25.28701,20.5837,18.86913,18.2991,18.00607,0.334149,151.5895348013,47.5899955697033
24.17142,21.76022,20.18149,19.4036,19.08347,0.4494851,204.123576343138,35.7393564663603
22.72228,21.95428,21.71772,21.85295,22.25644,0.0005376452,203.853689714599,18.5152800593009
19.84311,17.78772,16.70656,16.2419,15.87311,0.1357473,207.554418103915,14.0423852772757
20.30882,20.30973,20.04172,19.85957,19.98221,1.225616,19.3398849860777,2.06311168675644
23.09874,22.72604,21.24604,20.14515,19.72927,0.552003,130.601317056065,34.8566986151205
24.46446,18.40642,17.27261,16.47926,16.89361,0.2175394,139.388431210148,15.8152059715089
20.11469,18.09057,16.92531,16.46849,16.09082,0.1522711,121.424420999438,24.0615393711141
21.06159,20.41025,20.10781,19.60889,19.24019,1.894981,252.015851416215,23.7623829728423
22.71213,22.54172,20.96458,19.80199,19.13385,0.6064324,154.199157414662,25.1525130904763
20.40543,20.29738,20.03179,19.97764,19.96069,1.080482,202.271914542037,36.1959077977078
22.82966,20.78215,19.44393,18.91983,18.59818,-0.0005235042,232.001395239243,38.1932218900239
21.51686,20.6383,20.43979,20.29347,20.02427,-0.000633306,192.076867347693,34.1251564499755
23.70864,20.7756,19.71128,19.61595,19.82036,3.630574,236.82194435013,25.1603689081352
20.65664,20.13391,20.09118,19.96866,19.72278,2.276624,154.718427167854,3.18824312575127
23.92527,21.96707,20.45066,19.50448,18.94157,0.5147347,174.20304161518,-2.1425301748948
18.70974,16.6656,15.92487,15.70471,15.60468,-7.385202e-05,192.298472607179,50.8334876850013
22.90396,22.63563,20.5299,19.39909,18.74517,0.6914921,128.733736879813,40.4032557422168
21.2382,20.77688,20.15962,20.96833,20.1522,0.3012387,179.95647810532,65.2912154144588
23.32507,22.00957,21.61872,21.23226,20.99864,2.406779,198.003580108947,46.7663898532665
19.03485,17.98299,17.54367,17.24632,17.09374,0.09109244,127.003254925405,39.0255166744095
24.88561,21.32155,20.58571,20.36653,20.25246,-0.0005285172,349.09217592582,15.871708823563
19.70393,17.49518,16.5142,16.06899,15.76053,0.1209159,128.244407874599,31.9129332820181
22.20875,20.90654,19.223,18.50612,18.0314,0.4235827,223.168541848103,14.6967260376201
22.4856,21.31539,20.95845,20.78654,21.04781,0.0001224203,225.987739275723,48.4017991048635
16.53222,14.73601,13.9418,13.52361,13.21144,0.03186696,243.356557960805,21.9094255654111
24.68633,23.05483,21.57807,20.18355,19.49449,0.730256,198.115472307288,46.0558755581541
25.88621,23.01401,21.83872,20.49237,19.46164,0.7285472,253.187965973485,34.7150123830497
25.31304,22.92495,21.27156,20.18958,19.45932,0.5617623,235.307630476462,26.3839406683282
20.81395,18.45536,17.14653,16.65752,16.28535,0.1883374,205.012766298116,5.87769768682246
22.52724,21.22726,20.26975,19.49317,19.1627,0.6310837,241.492139168002,45.2819780601073
21.9619,21.47517,20.22033,19.46394,19.12925,0.5152065,217.449826612387,-1.23063472913021
25.6278,22.24065,20.54239,19.4593,18.84638,0.645002,231.795064263791,37.8604310167162
17.48164,17.82767,18.29322,18.71499,18.92359,-0.0001999271,138.915309895305,14.6485698610811
20.00178,18.28124,17.30141,16.89811,16.53793,0.1014082,196.192370889893,11.6404327862153
25.03874,21.94703,21.16731,20.77411,20.37964,0.0001526094,135.446328877426,50.8736969930439
22.06465,22.05946,21.76873,21.55767,21.07852,1.102316,36.57211389079,-2.63910863173022
24.16338,20.81399,19.06086,18.4279,18.12361,0.3656597,167.712003257134,67.316796697885
23.21832,20.50969,19.89685,19.60233,19.68016,-0.0001335309,331.003809256916,20.3896860964143
24.01711,22.54195,20.84965,19.80733,19.33282,0.5583935,130.779062127393,30.2998619322903
22.27746,22.22944,21.54725,20.60748,20.43688,0.8302098,141.925954336622,15.4337626203876
20.02619,20.03073,19.726,19.62332,19.77058,1.428622,134.638226489009,28.7350412689801
23.36499,20.41491,18.5868,17.9754,17.56446,0.3766054,161.360631169346,40.4453127432682
24.12724,21.45257,19.94864,18.27488,17.33477,-0.0001693981,12.7850080021719,0.99342603794908
22.74331,22.56654,22.5374,22.15695,21.92474,0.9110088,138.717654613162,17.5522188991423
24.25709,23.00981,21.18949,20.04943,19.48958,0.5973753,118.721105621777,53.4374400572177
23.13454,20.14445,18.55335,17.99843,17.68352,0.2830911,209.181098997886,28.8120906380997
20.49579,18.69031,17.62416,17.1701,16.80485,0.1542369,143.528564889805,16.0374798304897
26.64564,22.77848,20.9118,19.85409,19.34919,0.5259828,246.770461460289,28.5652954858025
22.78726,23.01026,22.18353,21.79668,21.74844,0.9750438,154.509089938541,16.1651372224451
22.65673,26.29403,24.3849,23.48402,19.58696,2.208522,194.221789754336,46.4352862057077
23.24962,23.08787,22.92609,22.30268,22.96571,2.274617,329.427767409328,0.857401499921888
24.11399,20.48955,19.99631,19.74143,19.51503,-0.00024222,353.004154045771,27.1406110997249
18.89113,17.93303,17.59117,17.27485,17.23301,0.08968185,201.092497126874,65.4069168368964
20.26192,19.20517,18.72556,18.53693,18.43379,-0.000342184,237.839951979384,25.7636470351815
20.71443,18.72245,17.57583,17.1136,16.75556,0.1598368,176.109304709894,3.2703376634134
19.54315,18.92433,18.93792,18.80612,18.56104,2.307084,126.617741482565,23.2509201006327
23.85463,22.58437,20.87587,19.83105,19.22144,0.6004329,222.964918525125,41.3635905125641
18.9386,17.78899,17.493,17.29456,17.1381,0.03331941,221.164669160356,32.5572997095202
20.66323,19.74944,19.32803,19.03384,18.87143,2.741069,226.058827038402,56.8003712189618
20.61921,19.74441,19.59802,19.36253,19.29028,-0.0005144541,210.076171845093,20.6548212205057
20.40668,19.97357,19.94039,19.70399,19.70961,1.745503,345.309522189531,33.0602186570374
19.66075,18.38827,17.79186,17.45736,17.19895,0.0466101,176.018565706864,3.67099815749971
22.74325,21.50988,21.33397,21.28164,22.13757,2.370567,345.142955988617,33.0307036131183
24.80528,21.72728,20.35733,19.58104,19.14964,0.4349534,196.182920286335,7.055754044572
19.03692,17.14964,16.19931,15.74957,15.4193,0.09138044,232.58694235976,32.1732123057659
21.71349,21.58697,20.98981,20.9602,20.78258,1.416255,151.149159657677,59.1207170483402
19.18603,17.70044,17.03622,16.65308,16.34829,0.04753242,141.243961423264,42.8090734375659
24.34483,22.70635,21.09809,19.99628,19.88053,0.5719112,164.997277214446,62.9128844469203
18.8079,17.73656,17.45018,17.23883,17.08978,0.06375318,204.572668442192,50.6125115883475
23.38206,20.68737,18.92439,18.36339,17.94559,0.3219382,247.264679882901,15.9655568135064
19.53031,18.3242,17.90466,17.61271,17.56022,0.08277571,132.314319245768,54.8384771040263
16.57805,15.25872,15.15268,15.15394,15.09148,-0.0003650653,262.135674594182,7.96331116304989
21.18652,20.7888,20.66289,20.56966,20.38955,2.300079,320.834851201232,1.36527393389271
20.73556,20.36155,20.28716,19.96052,19.85228,0.5943255,36.2202935947253,-2.06257123003424
20.37711,19.41201,19.07432,18.97925,18.92974,0.0002278217,332.929194232858,0.0622716306343332
22.0644,21.67657,20.51406,19.48189,19.17906,0.7225981,172.343278530428,54.2318472140427
19.78863,18.42516,17.50493,17.01155,16.69439,0.1748694,112.968878780757,42.5520124002159
21.06909,20.35689,20.39902,20.3938,20.22169,2.551716,16.2643332798391,0.977561729728498
23.60444,21.3848,21.14106,20.87739,20.91522,2.939475,209.517369625331,35.0136566143139
